old_path,new_path,notes
/articles/fireplace-restoration-bringing-heart-back-to-kentish-town-homes-expert-insights-1038/,/journal/fireplace-restoration-bringing-heart-back-to-kentish-town-homes-expert-insights-1038/,Article redirect
/articles/fireplace-restoration-bringing-heart-back-to-kentish-town-homes-what-you-need-to-164/,/journal/fireplace-restoration-bringing-heart-back-to-kentish-town-homes-what-you-need-to-164/,Article redirect
/articles/fireplace-restoration-bringing-heart-back-to-primrose-hill-homes-essential-infor-393/,/journal/fireplace-restoration-bringing-heart-back-to-primrose-hill-homes-essential-infor-393/,Article redirect
/articles/fireplace-restoration-bringing-heart-back-to-primrose-hill-homes-expert-insights-708/,/journal/fireplace-restoration-bringing-heart-back-to-primrose-hill-homes-expert-insights-708/,Article redirect
/articles/fireplace-restoration-bringing-heart-back-to-primrose-hill-homes-updated-guide-25/,/journal/fireplace-restoration-bringing-heart-back-to-primrose-hill-homes-updated-guide-25/,Article redirect
/articles/fireplace-restoration-bringing-heart-back-to-swiss-cottage-homes-a-comprehensive-1040/,/journal/fireplace-restoration-bringing-heart-back-to-swiss-cottage-homes-a-comprehensive-1040/,Article redirect
/articles/fireplace-restoration-bringing-heart-back-to-west-hampstead-homes-2024-edition-1151/,/journal/fireplace-restoration-bringing-heart-back-to-west-hampstead-homes-2024-edition-1151/,Article redirect
/articles/fireplace-restoration-bringing-heart-back-to-west-hampstead-homes-2025-edition-249/,/journal/fireplace-restoration-bringing-heart-back-to-west-hampstead-homes-2025-edition-249/,Article redirect
/articles/first-impressions-hallway-design-for-belsize-park-period-properties-2025-edition-611/,/journal/first-impressions-hallway-design-for-belsize-park-period-properties-2025-edition-611/,Article redirect
/articles/first-impressions-hallway-design-for-belsize-park-period-properties-a-comprehens-1476/,/journal/first-impressions-hallway-design-for-belsize-park-period-properties-a-comprehens-1476/,Article redirect
/articles/first-impressions-hallway-design-for-belsize-park-period-properties-what-you-nee-104/,/journal/first-impressions-hallway-design-for-belsize-park-period-properties-what-you-nee-104/,Article redirect
/articles/first-impressions-hallway-design-for-hampstead-garden-suburb-period-properties-u-1192/,/journal/first-impressions-hallway-design-for-hampstead-garden-suburb-period-properties-u-1192/,Article redirect
/articles/first-impressions-hallway-design-for-hampstead-period-properties-2025-edition-554/,/journal/first-impressions-hallway-design-for-hampstead-period-properties-2025-edition-554/,Article redirect
/articles/first-impressions-hallway-design-for-highgate-period-properties-expert-insights-860/,/journal/first-impressions-hallway-design-for-highgate-period-properties-expert-insights-860/,Article redirect
/articles/first-impressions-hallway-design-for-highgate-period-properties-updated-guide-1398/,/journal/first-impressions-hallway-design-for-highgate-period-properties-updated-guide-1398/,Article redirect
/articles/first-impressions-hallway-design-for-highgate-period-properties-updated-guide-32/,/journal/first-impressions-hallway-design-for-highgate-period-properties-updated-guide-32/,Article redirect
/articles/first-impressions-hallway-design-for-kentish-town-period-properties-updated-guid-533/,/journal/first-impressions-hallway-design-for-kentish-town-period-properties-updated-guid-533/,Article redirect
/articles/first-impressions-hallway-design-for-primrose-hill-period-properties-a-comprehen-391/,/journal/first-impressions-hallway-design-for-primrose-hill-period-properties-a-comprehen-391/,Article redirect
/articles/first-impressions-hallway-design-for-primrose-hill-period-properties-essential-i-928/,/journal/first-impressions-hallway-design-for-primrose-hill-period-properties-essential-i-928/,Article redirect
/articles/first-impressions-hallway-design-for-primrose-hill-period-properties-professiona-1140/,/journal/first-impressions-hallway-design-for-primrose-hill-period-properties-professiona-1140/,Article redirect
/articles/first-impressions-hallway-design-for-primrose-hill-period-properties-updated-gui-1120/,/journal/first-impressions-hallway-design-for-primrose-hill-period-properties-updated-gui-1120/,Article redirect
/articles/first-impressions-hallway-design-for-primrose-hill-period-properties-what-you-ne-990/,/journal/first-impressions-hallway-design-for-primrose-hill-period-properties-what-you-ne-990/,Article redirect
/articles/first-impressions-hallway-design-for-south-hampstead-period-properties-expert-in-680/,/journal/first-impressions-hallway-design-for-south-hampstead-period-properties-expert-in-680/,Article redirect
/articles/first-impressions-hallway-design-for-south-hampstead-period-properties-professio-1039/,/journal/first-impressions-hallway-design-for-south-hampstead-period-properties-professio-1039/,Article redirect
/articles/first-impressions-hallway-design-for-south-hampstead-period-properties-professio-717/,/journal/first-impressions-hallway-design-for-south-hampstead-period-properties-professio-717/,Article redirect
/articles/first-impressions-hallway-design-for-swiss-cottage-period-properties-a-comprehen-1219/,/journal/first-impressions-hallway-design-for-swiss-cottage-period-properties-a-comprehen-1219/,Article redirect
/articles/first-impressions-hallway-design-for-west-hampstead-period-properties-a-comprehe-751/,/journal/first-impressions-hallway-design-for-west-hampstead-period-properties-a-comprehe-751/,Article redirect
/articles/first-impressions-hallway-design-for-west-hampstead-period-properties-expert-ins-146/,/journal/first-impressions-hallway-design-for-west-hampstead-period-properties-expert-ins-146/,Article redirect
/articles/first-time-buyers-is-belsize-park-within-reach-a-comprehensive-analysis-179/,/journal/first-time-buyers-is-belsize-park-within-reach-a-comprehensive-analysis-179/,Article redirect
/articles/first-time-buyers-is-belsize-park-within-reach-professional-perspective-1478/,/journal/first-time-buyers-is-belsize-park-within-reach-professional-perspective-1478/,Article redirect
/articles/first-time-buyers-is-gospel-oak-within-reach-professional-perspective-188/,/journal/first-time-buyers-is-gospel-oak-within-reach-professional-perspective-188/,Article redirect
/articles/first-time-buyers-is-hampstead-within-reach-what-you-need-to-know-1100/,/journal/first-time-buyers-is-hampstead-within-reach-what-you-need-to-know-1100/,Article redirect
/articles/first-time-buyers-is-highgate-within-reach-updated-guide-357/,/journal/first-time-buyers-is-highgate-within-reach-updated-guide-357/,Article redirect
/articles/first-time-buyers-is-kentish-town-within-reach-expert-insights-1218/,/journal/first-time-buyers-is-kentish-town-within-reach-expert-insights-1218/,Article redirect
/articles/first-time-buyers-is-kentish-town-within-reach-updated-guide-143/,/journal/first-time-buyers-is-kentish-town-within-reach-updated-guide-143/,Article redirect
/articles/first-time-buyers-is-swiss-cottage-within-reach-essential-information-1369/,/journal/first-time-buyers-is-swiss-cottage-within-reach-essential-information-1369/,Article redirect
/articles/first-time-buyers-is-swiss-cottage-within-reach-professional-perspective-240/,/journal/first-time-buyers-is-swiss-cottage-within-reach-professional-perspective-240/,Article redirect
/articles/first-time-buyers-is-west-hampstead-within-reach-expert-insights-111/,/journal/first-time-buyers-is-west-hampstead-within-reach-expert-insights-111/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-belsize-park-essential-information-1113/,/journal/freud-jung-and-the-migr-intellectuals-of-belsize-park-essential-information-1113/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-belsize-park-updated-guide-365/,/journal/freud-jung-and-the-migr-intellectuals-of-belsize-park-updated-guide-365/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-chalk-farm-2024-edition-317/,/journal/freud-jung-and-the-migr-intellectuals-of-chalk-farm-2024-edition-317/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-chalk-farm-professional-perspective-1084/,/journal/freud-jung-and-the-migr-intellectuals-of-chalk-farm-professional-perspective-1084/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-chalk-farm-what-you-need-to-know-244/,/journal/freud-jung-and-the-migr-intellectuals-of-chalk-farm-what-you-need-to-know-244/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-gospel-oak-essential-information-1299/,/journal/freud-jung-and-the-migr-intellectuals-of-gospel-oak-essential-information-1299/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-gospel-oak-expert-insights-1090/,/journal/freud-jung-and-the-migr-intellectuals-of-gospel-oak-expert-insights-1090/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-gospel-oak-updated-guide-445/,/journal/freud-jung-and-the-migr-intellectuals-of-gospel-oak-updated-guide-445/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-hampstead-essential-information-1004/,/journal/freud-jung-and-the-migr-intellectuals-of-hampstead-essential-information-1004/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-hampstead-essential-information-1396/,/journal/freud-jung-and-the-migr-intellectuals-of-hampstead-essential-information-1396/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-hampstead-garden-suburb-expert-insights-467/,/journal/freud-jung-and-the-migr-intellectuals-of-hampstead-garden-suburb-expert-insights-467/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-hampstead-garden-suburb-updated-guide-339/,/journal/freud-jung-and-the-migr-intellectuals-of-hampstead-garden-suburb-updated-guide-339/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-hampstead-what-you-need-to-know-1488/,/journal/freud-jung-and-the-migr-intellectuals-of-hampstead-what-you-need-to-know-1488/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-hampstead-what-you-need-to-know-560/,/journal/freud-jung-and-the-migr-intellectuals-of-hampstead-what-you-need-to-know-560/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-kentish-town-a-comprehensive-analysis-901/,/journal/freud-jung-and-the-migr-intellectuals-of-kentish-town-a-comprehensive-analysis-901/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-kentish-town-essential-information-1114/,/journal/freud-jung-and-the-migr-intellectuals-of-kentish-town-essential-information-1114/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-kentish-town-professional-perspective-1384/,/journal/freud-jung-and-the-migr-intellectuals-of-kentish-town-professional-perspective-1384/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-kentish-town-what-you-need-to-know-6/,/journal/freud-jung-and-the-migr-intellectuals-of-kentish-town-what-you-need-to-know-6/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-primrose-hill-2025-edition-402/,/journal/freud-jung-and-the-migr-intellectuals-of-primrose-hill-2025-edition-402/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-primrose-hill-essential-information-425/,/journal/freud-jung-and-the-migr-intellectuals-of-primrose-hill-essential-information-425/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-primrose-hill-updated-guide-630/,/journal/freud-jung-and-the-migr-intellectuals-of-primrose-hill-updated-guide-630/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-swiss-cottage-2024-edition-1380/,/journal/freud-jung-and-the-migr-intellectuals-of-swiss-cottage-2024-edition-1380/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-west-hampstead-essential-information-744/,/journal/freud-jung-and-the-migr-intellectuals-of-west-hampstead-essential-information-744/,Article redirect
/articles/freud-jung-and-the-migr-intellectuals-of-west-hampstead-expert-insights-1095/,/journal/freud-jung-and-the-migr-intellectuals-of-west-hampstead-expert-insights-1095/,Article redirect
/articles/from-village-to-suburb-belsize-parks-transformation-1800-1914-2025-edition-623/,/journal/from-village-to-suburb-belsize-parks-transformation-1800-1914-2025-edition-623/,Article redirect
/articles/from-village-to-suburb-belsize-parks-transformation-1800-1914-essential-informat-778/,/journal/from-village-to-suburb-belsize-parks-transformation-1800-1914-essential-informat-778/,Article redirect
/articles/from-village-to-suburb-chalk-farms-transformation-1800-1914-what-you-need-to-kno-1010/,/journal/from-village-to-suburb-chalk-farms-transformation-1800-1914-what-you-need-to-kno-1010/,Article redirect
/articles/from-village-to-suburb-chalk-farms-transformation-1800-1914-what-you-need-to-kno-605/,/journal/from-village-to-suburb-chalk-farms-transformation-1800-1914-what-you-need-to-kno-605/,Article redirect
/articles/from-village-to-suburb-gospel-oaks-transformation-1800-1914-what-you-need-to-kno-248/,/journal/from-village-to-suburb-gospel-oaks-transformation-1800-1914-what-you-need-to-kno-248/,Article redirect
/articles/from-village-to-suburb-hampstead-garden-suburbs-transformation-1800-1914-profess-287/,/journal/from-village-to-suburb-hampstead-garden-suburbs-transformation-1800-1914-profess-287/,Article redirect
